,"('<s>', 'get') ",6,0.00139958
6639,"('hello', 'sun') ",1,0.047619048
6640,"('sun', 'ily') ",1,0.032258065
6641,"('ily', '</s>') ",2,0.666666667
6642,"('<s>', 'jared') ",1,0.000233263
6643,"('jared', 'however') ",1,0.333333333
6644,"('however', 'may') ",1,0.166666667
6645,"('may', 'blown') ",1,0.041666667
6646,"('blown', 'away') ",1,0.5
6647,"('away', 'june') ",1,0.029411765
6648,"('june', 'new') ",1,0.166666667
6649,"('new', 'iphone') ",3,0.024
6650,"('iphone', 'eat') ",1,0.0625
6651,"('eat', 'words') ",1,0.041666667
6652,"('words', 'totally') ",1,0.25
6653,"('totally', 'still') ",1,0.04
6654,"('still', 'yet') ",1,0.007936508
6655,"('yet', 'take') ",1,0.023255814
6656,"('take', 'smartphone') ",1,0.023255814
6657,"('smartphone', 'plunge') ",1,0.5
6658,"('plunge', '</s>') ",1,0.5
6659,"('<s>', 'sleeps') ",1,0.000233263
6660,"('sleeps', 'phone') ",1,1
6661,"('phone', 'calls') ",3,0.071428571
6662,"('calls', '</s>') ",1,0.142857143
6663,"('<s>', 'rude') ",1,0.000233263
6664,"('rude', 'dont') ",1,0.5
6665,"('dont', 'forget') ",2,0.041666667
6666,"('forget', 'mention') ",1,0.142857143
6667,"('mention', 'long') ",1,0.142857143
6668,"('long', 'hard') ",1,0.021276596
6669,"('hard', 'day') ",1,0.03030303
6670,"('day', 'ignored') ",1,0.0041841
6671,"('ignored', '</s>') ",1,1
6672,"('<s>', 'joyfirestar') ",1,0.000233263
6673,"('joyfirestar', 'daddy') ",1,1
6674,"('daddy', 'support') ",1,0.166666667
6675,"('support', '</s>') ",1,0.111111111
6676,"('<s>', 'bah') ",2,0.000466527
6677,"('bah', 'waking') ",1,0.25
6678,"('waking', '</s>') ",1,0.142857143
6679,"('<s>', 'zonoma') ",1,0.000233263
6680,"('zonoma', 'ohh') ",1,1
6681,"('ohh', 'still') ",1,0.5
6682,"('still', 'feel') ",3,0.023809524
6683,"('feel', 'curious') ",1,0.010309278
6684,"('curious', 'anyway') ",1,1
6685,"('anyway', 'thanks') ",1,0.090909091
6686,"('thanks', 'way') ",1,0.008
6687,"('way', '</s>') ",8,0.117647059
6688,"('<s>', 'sleeptighttiger') ",1,0.000233263
6689,"('sleeptighttiger', 'torture') ",1,1
6690,"('torture', 'honestly') ",1,1
6691,"('honestly', 'love') ",1,0.5
6692,"('love', 'nothing') ",1,0.005050505
6693,"('nothing', 'esp') ",1,0.029411765
6694,"('esp', 'right') ",1,0.25
6695,"('right', 'got') ",1,0.011904762
6696,"('got', 'job') ",3,0.018404908
6697,"('job', 'flight') ",1,0.04
6698,"('flight', 'money') ",1,0.166666667
6699,"('money', 'though') ",1,0.037037037
6700,"('though', '</s>') ",30,0.46875
6701,"('<s>', 'hey') ",13,0.003032424
6702,"('hey', 'kiddshow') ",1,0.016393443
6703,"('kiddshow', 'buenas') ",1,1
6704,"('buenas', 'mornings') ",1,1
6705,"('mornings', 'pelo') ",1,0.25
6706,"('pelo', 'tangly') ",1,1
6707,"('tangly', 'kiddlive') ",1,1
6708,"('kiddlive', 'live') ",1,1
6709,"('live', '</s>') ",8,0.228571429
6710,"('<s>', 'jonin') ",1,0.000233263
6711,"('jonin', 'seconds') ",1,1
6712,"('seconds', 'tried') ",1,0.5
6713,"('tried', 'edit') ",1,0.083333333
6714,"('edit', 'page') ",1,0.5
6715,"('page', 'add') ",1,0.071428571
6716,"('add', 'name') ",1,0.090909091
6717,"('name', 'pop') ",1,0.058823529
6718,"('pop', 'list') ",1,0.333333333
6719,"('list', 'please') ",1,0.2
6720,"('please', '</s>') ",11,0.268292683
6721,"('<s>', 'theellenshow') ",2,0.000466527
6722,"('theellenshow', 'best') ",1,0.5
6723,"('best', 'pal') ",1,0.021276596
6724,"('pal', 'amp') ",1,1
6725,"('amp', 'wud') ",1,0.006711409
6726,"('wud', 'love') ",1,1
6727,"('love', 'win') ",1,0.005050505
6728,"('win', 'tickets') ",1,0.052631579
6729,"('tickets', 'show') ",1,0.1
6730,"('show', 'hong') ",1,0.024390244
6731,"('hong', 'kong') ",1,1
6732,"('kong', 'far') ",1,1
6733,"('far', '</s>') ",4,0.19047619
6734,"('<s>', 'downloaded') ",2,0.000466527
6735,"('downloaded', 'mega') ",1,0.166666667
6736,"('mega', 'man') ",1,1
6737,"('man', 'retro') ",1,0.026315789
6738,"('retro', 'hard') ",1,1
6739,"('hard', '</s>') ",6,0.181818182
6740,"('<s>', 'think') ",12,0.00279916
6741,"('think', 'gonna') ",4,0.046511628
6742,"('gonna', 'make') ",4,0.066666667
6743,"('make', 'pancakes') ",1,0.012987013
6744,"('pancakes', 'nom') ",1,0.5
6745,"('nom', 'nom') ",6,0.75
6746,"('nom', 'nom') ",6,0.75
6747,"('nom', 'nom') ",6,0.75
6748,"('nom', 'nom') ",6,0.75
6749,"('nom', '</s>') ",2,0.25
6750,"('<s>', 'futuredirected') ",1,0.000233263
6751,"('futuredirected', 'precisely') ",1,1
6752,"('precisely', 'pretty') ",1,1
6753,"('pretty', 'clear') ",1,0.045454545
6754,"('clear', 'certain') ",1,0.2
6755,"('certain', 'right') ",1,0.333333333
6756,"('right', 'wing') ",1,0.011904762
6757,"('wing', 'left') ",1,0.5
6758,"('left', 'matter') ",1,0.03030303
6759,"('matter', 'attack') ",1,0.333333333
6760,"('attack', 'certain') ",1,0.25
6761,"('certain', 'aspects') ",1,0.333333333
6762,"('aspects', 'democracy') ",1,1
6763,"('democracy', '</s>') ",1,1
6764,"('<s>', 'terrible') ",1,0.000233263
6765,"('terrible', 'headache') ",1,0.2
6766,"('headache', 'several') ",1,0.052631579
6767,"('several', 'hrs') ",1,0.5
6768,"('hrs', 'amp') ",1,0.166666667
6769,"('amp', 'wont') ",1,0.006711409
6770,"('wont', 'away') ",1,0.055555556
6771,"('away', '</s>') ",12,0.352941176
6772,"('<s>', 'officially') ",4,0.000933053
6773,"('officially', 'lost') ",1,0.125
6774,"('lost', 'feeling') ",1,0.037037037
6775,"('feeling', 'legs') ",1,0.027027027
6776,"('legs', 'playing') ",1,0.2
6777,"('playing', 'sims') ",1,0.055555556
6778,"('sims', 'seven') ",1,0.2
6779,"('seven', 'hours') ",1,0.25
6780,"('hours', 'good') ",1,0.03030303
6781,"('good', '</s>') ",35,0.133079848
6782,"('<s>', 'sewing') ",2,0.000466527
6783,"('sewing', 'college') ",1,0.333333333
6784,"('college', 'class') ",1,0.166666667
6785,"('class', '</s>') ",4,0.307692308
6786,"('<s>', 'tehkimber') ",1,0.000233263
6787,"('tehkimber', 'stable') ",1,1
6788,"('stable', 'third') ",1,1
6789,"('third', 'place') ",1,0.5
6790,"('place', 'sex') ",1,0.05
6791,"('sex', 'fly') ",1,0.2
6792,"('fly', 'challenge') ",1,0.142857143
6793,"('challenge', 'shansgrl') ",1,0.5
6794,"('shansgrl', 'balcony') ",1,1
6795,"('balcony', 'science') ",1,1
6796,"('science', 'lab') ",1,0.5
6797,"('lab', 'already') ",1,0.2
6798,"('already', '</s>') ",10,0.212765957
6799,"('<s>', 'eating') ",8,0.001866107
6800,"('eating', 'cocopuffs') ",1,0.055555556
6801,"('cocopuffs', 'pbnj') ",1,1
6802,"('pbnj', 'samich') ",1,1
6803,"('samich', '</s>') ",1,1
6804,"('<s>', 'libertygirl') ",1,0.000233263
6805,"('libertygirl', 'dwarf') ",1,1
6806,"('dwarf', 'called') ",1,1
6807,"('called', 'sleepy') ",1,0.090909091
6808,"('sleepy', '</s>') ",2,0.25
6809,"('<s>', 'girlfriend') ",1,0.000233263
6810,"('girlfriend', 'deathly') ",1,0.2
6811,"('deathly', 'ill') ",1,1
6812,"('ill', 'way') ",1,0.038461538
6813,"('way', 'hospital') ",1,0.014705882
6814,"('hospital', '</s>') ",4,0.333333333
6815,"('<s>', 'long') ",2,0.000466527
6816,"('long', 'run') ",2,0.042553191
6817,"('run', 'cooking') ",1,0.058823529
6818,"('cooking', 'soba') ",1,0.142857143
6819,"('soba', 'rice') ",1,1
6820,"('rice', 'noodles') ",1,0.333333333
6821,"('noodles', 'tofu') ",1,1
6822,"('tofu', 'veggie') ",1,1
6823,"('veggie', 'stir') ",1,0.333333333
6824,"('stir', 'fry') ",2,1
6825,"('fry', 'peterdemarco') ",1,0.2
6826,"('peterdemarco', '</s>') ",1,1
6827,"('<s>', 'iilovejbxox') ",1,0.000233263
6828,"('iilovejbxox', 'omgggggg') ",1,1
6829,"('omgggggg', 'dont') ",1,1
6830,"('dont', 'know') ",6,0.125
6831,"('know', 'want') ",2,0.016393443
6832,"('want', 'back') ",1,0.008264463
6833,"('back', 'together') ",1,0.00621118
6834,"('together', 'mean') ",1,0.058823529
6835,"('mean', 'hes') ",1,0.05
6836,"('hes', 'happy') ",1,0.25
6837,"('happy', 'get') ",1,0.013333333
6838,"('get', 'hurt') ",1,0.004065041
6839,"('hurt', '</s>') ",5,0.5
6840,"('<s>', 'meh') ",1,0.000233263
6841,"('meh', 'exam') ",1,0.5
6842,"('exam', 'tomorrow') ",4,0.181818182
6843,"('tomorrow', 'everyone') ",1,0.00952381
6844,"('everyone', 'else') ",3,0.090909091
6845,"('else', 'got') ",1,0.0625
6846,"('got', 'planned') ",1,0.006134969
6847,"('planned', '</s>') ",3,0.75
6848,"('<s>', 'rockahunny') ",1,0.000233263
6849,"('rockahunny', 'vampire') ",1,1
6850,"('vampire', 'novels') ",1,1
6851,"('novels', 'first') ",1,1
6852,"('first', 'called') ",2,0.057142857
6853,"('called', 'eighth') ",1,0.090909091
6854,"('eighth', 'grade') ",1,1
6855,"('grade', 'bites') ",1,0.25
6856,"('bites', '</s>') ",1,1
6857,"('<s>', 'foiledcupcakes') ",1,0.000233263
6858,"('foiledcupcakes', 'eldest') ",1,1
6859,"('eldest', 'pretty') ",1,1
6860,"('pretty', 'seen') ",1,0.045454545
6861,"('seen', 'show') ",1,0.111111111
6862,"('show', 'yrs') ",1,0.024390244
6863,"('yrs', 'still') ",1,0.333333333
6864,"('still', 'entertaining') ",1,0.007936508
6865,"('entertaining', 'lol') ",1,0.5
6866,"('lol', '</s>') ",75,0.423728814
6867,"('<s>', 'kwamedidit') ",1,0.000233263
6868,"('kwamedidit', 'nah') ",1,1
6869,"('nah', 'caught') ",1,0.2
6870,"('caught', 'thought') ",1,0.111111111
6871,"('thought', 'funny') ",1,0.041666667
6872,"('funny', 'easy') ",1,0.047619048
6873,"('easy', 'juice') ",1,0.083333333
6874,"('juice', 'man') ",1,0.333333333
6875,"('man', 'lol') ",1,0.026315789
6876,"('lol', '</s>') ",75,0.423728814
6877,"('<s>', 'agree') ",2,0.000466527
6878,"('agree', 'matt') ",1,0.125
6879,"('matt', 'nobody') ",1,1
6880,"('nobody', 'willing') ",1,0.142857143
6881,"('willing', 'limb') ",1,1
6882,"('limb', 'anymore') ",1,1
6883,"('anymore', 'greater') ",1,0.111111111
6884,"('greater', 'good') ",1,1
6885,"('good', '</s>') ",35,0.133079848
6886,"('<s>', 'reached') ",1,0.000233263
6887,"('reached', 'plate') ",1,0.5
6888,"('plate', 'get') ",1,1
6889,"('get', 'another') ",2,0.008130081
6890,"('another', 'bit') ",1,0.023809524
6891,"('bit', 'toast') ",1,0.038461538
6892,"('toast', 'realised') ",1,0.142857143
6893,"('realised', 'eaten') ",1,0.25
6894,"('eaten', 'nice') ",1,0.5
6895,"('nice', 'feeling') ",1,0.015151515
6896,"('feeling', '</s>') ",2,0.054054054
6897,"('<s>', 'astynes') ",1,0.000233263
6898,"('astynes', 'yeh') ",1,1
6899,"('yeh', 'dunno') ",1,0.25
6900,"('dunno', 'going') ",1,0.2
6901,"('going', 'think') ",1,0.005586592
6902,"('think', 'josh') ",1,0.011627907
6903,"('josh', 'buggering') ",1,0.25
6904,"('buggering', 'around') ",1,1
6905,"('around', 'dvds') ",1,0.032258065
6906,"('dvds', '</s>') ",2,1
6907,"('<s>', 'sick') ",6,0.00139958
6908,"('sick', '</s>') ",11,0.275
6909,"('<s>', 'gonna') ",6,0.00139958
6910,"('gonna', 'miss') ",3,0.05
6911,"('miss', 'dayss') ",1,0.011111111
6912,"('dayss', '</s>') ",1,1
6913,"('<s>', 'princesammie') ",1,0.000233263
6914,"('princesammie', 'ugh') ",1,1
6915,"('ugh', 'someone') ",1,0.029411765
6916,"('someone', 'left') ",1,0.029411765
6917,"('left', 'hanging') ",1,0.03030303
6918,"('hanging', '</s>') ",1,0.111111111
6919,"('<s>', 'lucyfurleaps') ",1,0.000233263
6920,"('lucyfurleaps', 'still') ",1,1
6921,"('still', 'duff') ",1,0.007936508
6922,"('duff', 'boo') ",1,1
6923,"('boo', '</s>') ",7,0.583333333
6924,"('<s>', 'nite') ",2,0.000466527
6925,"('nite', 'well') ",1,0.076923077
6926,"('well', 'really') ",1,0.011111111
6927,"('really', 'going') ",1,0.006896552
6928,"('going', 'bed') ",13,0.072625698
6929,"('bed', 'compt') ",1,0.016666667
6930,"('compt', 'amp') ",1,1
6931,"('amp', 'leaving') ",1,0.006711409
6932,"('leaving', 'skool') ",1,0.083333333
6933,"('skool', 'lib') ",1,0.5
6934,"('lib', 'say') ",1,1
6935,"('say', 'parting') ",1,0.023809524
6936,"('parting', 'sweet') ",1,1
6937,"('sweet', 'sorrow') ",1,0.045454545
6938,"('sorrow', '</s>') ",1,1
6939,"('<s>', 'dormir') ",1,0.000233263
6940,"('dormir', 'amanh') ",1,1
6941,"('amanh', 'tem') ",1,1
6942,"('tem', 'niver') ",1,1
6943,"('niver', 'josi') ",1,1
6944,"('josi', 'show') ",1,1
6945,"('show', 'bruno') ",1,0.024390244
6946,"('bruno', 'marrone') ",1,0.5
6947,"('marrone', 'noh') ",1,1
6948,"('noh', 'kkkkkk') ",1,1
6949,"('kkkkkk', 'besos') ",1,1
6950,"('besos', 'twitters') ",1,1
6951,"('twitters', '</s>') ",1,0.25
6952,"('<s>', 'cityzen') ",1,0.000233263
6953,"('cityzen', 'sadness') ",1,1
6954,"('sadness', 'next') ",1,0.2
6955,"('next', 'time') ",4,0.086956522
6956,"('time', '</s>') ",26,0.173333333
6957,"('<s>', 'frustrated') ",1,0.000233263
6958,"('frustrated', '</s>') ",1,1
6959,"('<s>', 'jeffreecuntstar') ",1,0.000233263
6960,"('jeffreecuntstar', 'decent') ",1,1
6961,"('decent', 'australian') ",1,0.5
6962,"('australian', 'guys') ",1,0.5
6963,"('guys', 'hard') ",1,0.026315789
6964,"('hard', 'find') ",2,0.060606061
6965,"('find', 'trust') ",1,0.025641026
6966,"('trust', 'better') ",1,0.25
6967,"('better', 'american') ",1,0.014084507
6968,"('american', 'one') ",1,0.333333333
6969,"('one', '</s>') ",21,0.173553719
6970,"('<s>', 'tired') ",8,0.001866107
6971,"('tired', 'think') ",1,0.023255814
6972,"('think', 'take') ",1,0.011627907
6973,"('take', 'east') ",1,0.023255814
6974,"('east', 'today') ",1,0.166666667
6975,"('today', 'plan') ",1,0.005988024
6976,"('plan', 'much') ",1,0.111111111
6977,"('much', '</s>') ",22,0.222222222
6978,"('<s>', 'lechon') ",1,0.000233263
6979,"('lechon', 'cholesterol') ",1,1
6980,"('cholesterol', 'attack') ",1,1
6981,"('attack', 'still') ",1,0.25
6982,"('still', 'good') ",2,0.015873016
6983,"('good', '</s>') ",35,0.133079848
6984,"('<s>', 'twilightfan') ",1,0.000233263
6985,"('twilightfan', 'hey') ",1,1
6986,"('hey', '</s>') ",2,0.032786885
6987,"('<s>', 'millie') ",1,0.000233263
6988,"('millie', 'block') ",1,1
6989,"('block', 'john') ",1,0.25
6990,"('john', 'church') ",1,0.25
6991,"('church', 'patrick') ",1,0.0625
6992,"('patrick', 'henry') ",1,1
6993,"('henry', 'case') ",1,1
6994,"('case', '</s>') ",2,0.25
6995,"('<s>', 'carolermp') ",1,0.000233263
6996,"('carolermp', 'industrious') ",1,1
6997,"('industrious', 'cheese') ",1,1
6998,"('cheese', 'last') ",1,0.125
6999,"('last', 'night') ",31,0.31
7000,"('night', 'end') ",1,0.008695652
7001,"('end', 'strawbs') ",1,0.071428571
7002,"('strawbs', 'filled') ",1,1
7003,"('filled', '</s>') ",1,0.2
7004,"('<s>', 'jodiluvsjordank') ",1,0.000233263
7005,"('jodiluvsjordank', 'none') ",1,1
7006,"('none', 'guys') ",1,0.111111111
7007,"('guys', 'see') ",1,0.026315789
7008,"('see', 'tweets') ",2,0.015037594
7009,"('tweets', 'unless') ",1,0.047619048
7010,"('unless', 'take') ",1,0.333333333
7011,"('take', 'profile') ",1,0.023255814
7012,"('profile', 'private') ",1,0.25
7013,"('private', '</s>') ",1,0.25
7014,"('<s>', 'mileycyrus') ",12,0.00279916
7015,"('mileycyrus', 'hope') ",1,0.055555556
7016,"('hope', 'noah') ",1,0.01010101
7017,"('noah', 'good') ",1,1
7018,"('good', 'luck') ",15,0.057034221
7019,"('luck', 'tonight') ",1,0.052631579
7020,"('tonight', '</s>') ",23,0.310810811
7021,"('<s>', 'angiekayz') ",1,0.000233263
7022,"('angiekayz', 'omg') ",1,1
7023,"('omg', 'girl') ",1,0.034482759
7024,"('girl', 'totally') ",1,0.037037037
7025,"('totally', 'see') ",1,0.04
7026,"('see', 'message') ",1,0.007518797
7027,"('message', 'sorry') ",1,0.333333333
7028,"('sorry', 'lived') ",1,0.015151515
7029,"('lived', 'denmark') ",1,0.333333333
7030,"('denmark', 'years') ",1,1
7031,"('years', '</s>') ",3,0.176470588
7032,"('<s>', 'mamasaywhat') ",1,0.000233263
7033,"('mamasaywhat', 'bitch') ",1,1
7034,"('bitch', 'lol') ",1,0.166666667
7035,"('lol', 'mines') ",1,0.005649718
7036,"('mines', 'almost') ",1,0.5
7037,"('almost', 'done') ",4,0.2
7038,"('done', 'hour') ",1,0.027027027
7039,"('hour', 'work') ",2,0.086956522
7040,"('work', '</s>') ",39,0.222857143
7041,"('<s>', 'june') ",1,0.000233263
7042,"('june', 'grad') ",1,0.166666667
7043,"('grad', 'party') ",2,0.4
7044,"('party', 'guys') ",1,0.04
7045,"('guys', 'shoudl') ",1,0.026315789
7046,"('shoudl', 'save') ",1,1
7047,"('save', 'date') ",1,0.5
7048,"('date', 'look') ",1,0.142857143
7049,"('look', 'facebook') ",1,0.029411765
7050,"('facebook', 'invite') ",1,0.090909091
7051,"('invite', 'soon') ",1,0.142857143
7052,"('soon', '</s>') ",14,0.311111111
7053,"('<s>', 'sitting') ",3,0.00069979
7054,"('sitting', 'class') ",1,0.111111111
7055,"('class', 'bored') ",1,0.076923077
7056,"('bored', 'lol') ",1,0.043478261
7057,"('lol', '</s>') ",75,0.423728814
7058,"('<s>', 'maryelleuh') ",1,0.000233263
7059,"('maryelleuh', 'know') ",1,1
7060,"('know', 'right') ",4,0.032786885
7061,"('right', 'god') ",1,0.011904762
7062,"('god', 'really') ",1,0.043478261
7063,"('really', 'sad') ",2,0.013793103
7064,"('sad', 'look') ",1,0.011904762
7065,"('look', 'somewhere') ",1,0.029411765
7066,"('somewhere', 'else') ",1,0.142857143
7067,"('else', '</s>') ",2,0.125
7068,"('<s>', 'winky') ",1,0.000233263
7069,"('winky', 'cutto') ",1,1
7070,"('cutto', 'problem') ",1,1
7071,"('problem', 'winks') ",1,0.142857143
7072,"('winks', '</s>') ",1,1
7073,"('<s>', 'nessie') ",3,0.00069979
7074,"('nessie', 'jake') ",1,0.333333333
7075,"('jake', 'hope') ",1,0.2
7076,"('hope', 'feel') ",6,0.060606061
7077,"('feel', 'better') ",12,0.12371134
7078,"('better', '</s>') ",22,0.309859155
7079,"('<s>', 'shedabeda') ",1,0.000233263
7080,"('shedabeda', 'change') ",1,1
7081,"('change', 'cause') ",1,0.066666667
7082,"('cause', 'losing') ",1,0.055555556
7083,"('losing', 'series') ",1,0.2
7084,"('series', 'thats') ",1,0.166666667
7085,"('thats', 'fan') ",1,0.058823529
7086,"('fan', 'anything') ",1,0.083333333
7087,"('anything', 'happen') ",1,0.035714286
7088,"('happen', '</s>') ",3,0.5
7089,"('<s>', 'freshypanda') ",1,0.000233263
7090,"('freshypanda', 'getting') ",1,1
7091,"('getting', 'back') ",2,0.026315789
7092,"('back', 'rain') ",1,0.00621118
7093,"('rain', 'lol') ",1,0.041666667
7094,"('lol', 'sorry') ",1,0.005649718
7095,"('sorry', 'nice') ",1,0.015151515
7096,"('nice', '</s>') ",10,0.151515152
7097,"('<s>', 'wanna') ",8,0.001866107
7098,"('wanna', 'jackson') ",1,0.025
7099,"('jackson', 'pollock') ",1,0.5
7100,"('pollock', '</s>') ",1,1
7101,"('<s>', 'troystith') ",1,0.000233263
7102,"('troystith', 'hello') ",1,1
7103,"('hello', '</s>') ",5,0.238095238
7104,"('<s>', 'daveexplosm') ",1,0.000233263
7105,"('daveexplosm', 'never') ",1,1
7106,"('never', 'hot') ",1,0.017857143
7107,"('hot', 'live') ",1,0.035714286
7108,"('live', 'back') ",1,0.028571429
7109,"('back', 'home') ",10,0.062111801
7110,"('home', '</s>') ",28,0.256880734
7111,"('<s>', 'tifftiff') ",1,0.000233263
7112,"('tifftiff', 'came') ",1,1
7113,"('came', 'home') ",1,0.071428571
7114,"('home', 'full') ",1,0.009174312
7115,"('full', 'moon') ",3,0.1875
7116,"('moon', 'bbq') ",1,0.076923077
7117,"('bbq', 'thinking') ",1,0.142857143
7118,"('thinking', 'nice') ",1,0.055555556
7119,"('nice', 'would') ",1,0.015151515
7120,"('would', 'hmm') ",1,0.015384615
7121,"('hmm', 'one') ",1,0.125
7122,"('one', 'day') ",4,0.033057851
7123,"('day', 'good') ",3,0.012552301
7124,"('good', 'night') ",13,0.049429658
7125,"('night', '</s>') ",30,0.260869565
7126,"('<s>', 'ijessicasimpson') ",1,0.000233263
7127,"('ijessicasimpson', 'awww') ",1,1
7128,"('awww', 'love') ",1,0.05
7129,"('love', '</s>') ",36,0.181818182
7130,"('<s>', 'still') ",12,0.00279916
7131,"('still', 'gone') ",1,0.007936508
7132,"('gone', 'movie') ",2,0.076923077
7133,"('movie', 'miss') ",1,0.026315789
7134,"('miss', 'ashee') ",1,0.011111111
7135,"('ashee', 'back') ",1,1
7136,"('back', 'tomorrow') ",1,0.00621118
7137,"('tomorrow', 'hopefully') ",3,0.028571429
7138,"('hopefully', 'katelyn') ",1,0.041666667
7139,"('katelyn', 'plzzz') ",1,1
7140,"('plzzz', 'get') ",1,0.5
7141,"('get', 'online') ",3,0.012195122
7142,"('online', '</s>') ",3,0.230769231
7143,"('<s>', 'miss') ",18,0.00419874
7144,"('miss', 'feather') ",1,0.011111111
7145,"('feather', 'duster') ",1,0.5
7146,"('duster', '</s>') ",1,1
7147,"('<s>', 'fadyanwar') ",1,0.000233263
7148,"('fadyanwar', 'sad') ",1,1
7149,"('sad', 'cause') ",1,0.011904762
7150,"('cause', 'last') ",1,0.055555556
7151,"('last', 'gsm') ",1,0.01
7152,"('gsm', 'company') ",1,1
7153,"('company', 'owned') ",1,0.2
7154,"('owned', 'egyptians') ",1,1
7155,"('egyptians', 'also') ",1,1
7156,"('also', 'orascom') ",1,0.027027027
7157,"('orascom', 'inforced') ",1,1
7158,"('inforced', 'sell') ",1,1
7159,"('sell', 'share') ",1,0.2
7160,"('share', '</s>') ",1,0.111111111
