,Word Unit,Count,Probability
1131,"('going', 'grad') ",1,2.50E-06
1132,"('grad', 'night') ",1,2.50E-06
1135,"('<s>', 'maryjors') ",1,2.50E-06
1136,"('maryjors', 'back') ",1,2.50E-06
1137,"('back', 'thought') ",1,2.50E-06
1138,"('thought', 'left') ",1,2.50E-06
1141,"('use', 'stumbleupon') ",1,2.50E-06
1142,"('stumbleupon', 'please') ",1,2.50E-06
1144,"('give', 'site') ",1,2.50E-06
1145,"('site', 'thumbs') ",1,2.50E-06
1146,"('thumbs', '</s>') ",1,2.50E-06
1147,"('<s>', 'bedoggtde') ",1,2.50E-06
1148,"('bedoggtde', 'awww') ",1,2.50E-06
1149,"('awww', 'little') ",1,2.50E-06
1150,"('little', 'cousin') ",1,2.50E-06
1151,"('cousin', 'cute') ",1,2.50E-06
1152,"('cute', 'get') ",1,2.50E-06
1153,"('get', 'daddy') ",1,2.50E-06
1154,"('daddy', '</s>') ",1,2.50E-06
1155,"('<s>', 'bet') ",1,2.50E-06
1156,"('bet', 'mistaking') ",1,2.50E-06
1157,"('mistaking', 'nah') ",1,2.50E-06
1158,"('nah', 'surprised') ",1,2.50E-06
1159,"('surprised', '</s>') ",1,2.50E-06
1160,"('<s>', 'omerrr') ",1,2.50E-06
1161,"('omerrr', 'hoping') ",1,2.50E-06
1162,"('hoping', 'subzero') ",1,2.50E-06
1163,"('subzero', 'ice') ",1,2.50E-06
1164,"('ice', 'creap') ",1,2.50E-06
1165,"('creap', 'party') ",1,2.50E-06
1167,"('<s>', 'mommo') ",1,2.50E-06
1168,"('mommo', 'thanks') ",1,2.50E-06
1169,"('thanks', 'feel') ",1,2.50E-06
1170,"('feel', 'need') ",1,2.50E-06
1171,"('need', 'fly') ",1,2.50E-06
1172,"('fly', 'paitnbrush') ",1,2.50E-06
1173,"('paitnbrush', 'name') ",1,2.50E-06
1174,"('name', 'bring') ",1,2.50E-06
1175,"('bring', 'linux') ",1,2.50E-06
1176,"('linux', 'guru') ",1,2.50E-06
1177,"('guru', '</s>') ",1,2.50E-06
1178,"('<s>', 'supasash') ",1,2.50E-06
1179,"('supasash', 'cavs') ",1,2.50E-06
1180,"('cavs', 'fan') ",1,2.50E-06
1181,"('fan', 'series') ",1,2.50E-06
1182,"('series', 'pay') ",1,2.50E-06
1183,"('pay', 'lakers') ",1,2.50E-06
1184,"('lakers', 'ill') ",1,2.50E-06
1185,"('ill', 'rooting') ",1,2.50E-06
1186,"('rooting', 'lakers') ",1,2.50E-06
1187,"('lakers', '</s>') ",1,2.50E-06
1189,"('stuck', 'rain') ",1,2.50E-06
1190,"('rain', 'boohoo') ",1,2.50E-06
1191,"('boohoo', '</s>') ",1,2.50E-06
1193,"('watching', 'whilst') ",1,2.50E-06
1194,"('whilst', 'phone') ",1,2.50E-06
1196,"('<s>', 'mayahzonfiya') ",1,2.50E-06
1197,"('mayahzonfiya', 'sorrie') ",1,2.50E-06
1198,"('sorrie', 'get') ",1,2.50E-06
1200,"('chance', 'stick') ",1,2.50E-06
1201,"('stick', 'around') ",1,2.50E-06
1202,"('around', 'longer') ",1,2.50E-06
1205,"('goin', 'dinner') ",1,2.50E-06
1207,"('<s>', 'babybree') ",1,2.50E-06
1208,"('babybree', 'hide') ",1,2.50E-06
1209,"('hide', 'kittys') ",1,2.50E-06
1210,"('kittys', '</s>') ",1,2.50E-06
1211,"('<s>', 'prince') ",1,2.50E-06
1212,"('prince', 'harry') ",1,2.50E-06
1213,"('harry', 'one') ",1,2.50E-06
1214,"('one', 'blockk') ",1,2.50E-06
1215,"('blockk', 'awayy') ",1,2.50E-06
1216,"('awayy', '</s>') ",1,2.50E-06
1218,"('hungry', 'waiting') ",1,2.50E-06
1219,"('waiting', 'history') ",1,2.50E-06
1220,"('history', 'start') ",1,2.50E-06
1221,"('start', '</s>') ",1,2.50E-06
1222,"('<s>', 'wussup') ",1,2.50E-06
1223,"('wussup', 'new') ",1,2.50E-06
1226,"('<s>', 'egoodlett') ",1,2.50E-06
1227,"('egoodlett', 'angelajames') ",1,2.50E-06
1228,"('angelajames', 'thank') ",1,2.50E-06
1229,"('thank', 'helpin') ",1,2.50E-06
1230,"('helpin', 'kind') ",1,2.50E-06
1233,"('david', 'henrie') ",1,2.50E-06
1234,"('henrie', 'say') ",1,2.50E-06
1235,"('say', 'prayer') ",1,2.50E-06
1236,"('prayer', 'friend') ",1,2.50E-06
1237,"('friend', 'chealse') ",1,2.50E-06
1238,"('chealse', 'lost') ",1,2.50E-06
1239,"('lost', 'dad') ",1,2.50E-06
1240,"('dad', 'wont') ",1,2.50E-06
1241,"('wont', 'see') ",1,2.50E-06
1242,"('see', 'younglife') ",1,2.50E-06
1243,"('younglife', 'group') ",1,2.50E-06
1244,"('group', '</s>') ",1,2.50E-06
1246,"('today', 'sucks') ",1,2.50E-06
1248,"('<s>', 'rafaelvandyke') ",1,2.50E-06
1249,"('rafaelvandyke', 'found') ",1,2.50E-06
1250,"('found', 'hole') ",1,2.50E-06
1251,"('hole', 'son') ",1,2.50E-06
1252,"('son', 'bedroom') ",1,2.50E-06
1253,"('bedroom', 'wall') ",1,2.50E-06
1254,"('wall', 'momma') ",1,2.50E-06
1255,"('momma', 'happy') ",1,2.50E-06
1256,"('happy', 'toys') ",1,2.50E-06
1257,"('toys', 'strategically') ",1,2.50E-06
1258,"('strategically', 'stacked') ",1,2.50E-06
1259,"('stacked', '</s>') ",1,2.50E-06
1261,"('headache', 'keep') ",1,2.50E-06
1262,"('keep', 'twitter') ",1,2.50E-06
1263,"('twitter', 'tired') ",1,2.50E-06
1264,"('tired', 'gossip') ",1,2.50E-06
1265,"('gossip', 'heart') ",1,2.50E-06
1266,"('heart', 'breaks') ",1,2.50E-06
1267,"('breaks', 'everytime') ",1,2.50E-06
1268,"('everytime', 'name') ",1,2.50E-06
1269,"('name', 'come') ",1,2.50E-06
1271,"('<s>', 'daays') ",1,2.50E-06
1272,"('daays', 'away') ",1,2.50E-06
1273,"('away', 'duke') ",1,2.50E-06
1274,"('duke', 'like') ",1,2.50E-06
1275,"('like', 'really') ",1,2.50E-06
1276,"('really', 'excited') ",1,2.50E-06
1280,"('baby', 'know') ",1,2.50E-06
1281,"('know', 'sleep') ",1,2.50E-06
1282,"('sleep', 'grandma') ",1,2.50E-06
1283,"('grandma', 'house') ",1,2.50E-06
1284,"('house', 'missin') ",1,2.50E-06
1285,"('missin', 'mommy') ",1,2.50E-06
1288,"('totally', 'bummed') ",1,2.50E-06
1289,"('bummed', 'see') ",1,2.50E-06
1290,"('see', 'buddy') ",1,2.50E-06
1291,"('buddy', 'nels') ",1,2.50E-06
1292,"('nels', 'monday') ",1,2.50E-06
1294,"('<s>', 'celine') ",1,2.50E-06
1295,"('celine', 'dion') ",1,2.50E-06
1296,"('dion', 'song') ",1,2.50E-06
1297,"('song', 'stuck') ",1,2.50E-06
1299,"('head', 'statement') ",1,2.50E-06
1300,"('statement', 'sort') ",1,2.50E-06
1301,"('sort', 'summary') ",1,2.50E-06
1302,"('summary', 'things') ",1,2.50E-06
1303,"('things', 'gone') ",1,2.50E-06
1304,"('gone', 'today') ",1,2.50E-06
1305,"('today', 'okay') ",1,2.50E-06
1306,"('okay', 'bad') ",1,2.50E-06
1311,"('twitter', 'set') ",1,2.50E-06
1312,"('set', 'microwave') ",1,2.50E-06
1313,"('microwave', 'work') ",1,2.50E-06
1314,"('work', 'fire') ",1,2.50E-06
1315,"('fire', 'allowed') ",1,2.50E-06
1316,"('allowed', 'use') ",1,2.50E-06
1317,"('use', 'anymore') ",1,2.50E-06
1318,"('anymore', 'amp') ",1,2.50E-06
1319,"('amp', 'ppl') ",1,2.50E-06
1320,"('ppl', 'wonder') ",1,2.50E-06
1321,"('wonder', 'dont') ",1,2.50E-06
1322,"('dont', 'hav') ",1,2.50E-06
1323,"('hav', 'home') ",1,2.50E-06
1325,"('<s>', 'rainbowsleeve') ",1,2.50E-06
1326,"('rainbowsleeve', 'thanks') ",1,2.50E-06
1327,"('thanks', 'passing') ",1,2.50E-06
1328,"('passing', 'word') ",1,2.50E-06
1329,"('word', 'plastic') ",1,2.50E-06
1330,"('plastic', 'bags') ",1,2.50E-06
1331,"('bags', 'petition') ",1,2.50E-06
1332,"('petition', '</s>') ",1,2.50E-06
1333,"('<s>', 'small') ",1,2.50E-06
1334,"('small', 'problem') ",1,2.50E-06
1335,"('problem', 'testing') ",1,2.50E-06
1336,"('testing', 'php') ",1,2.50E-06
1337,"('php', 'mysql') ",1,2.50E-06
1338,"('mysql', 'demo') ",1,2.50E-06
1339,"('demo', 'need') ",1,2.50E-06
1340,"('need', 'use') ",1,2.50E-06
1341,"('use', 'two') ",1,2.50E-06
1342,"('two', 'seperate') ",1,2.50E-06
1343,"('seperate', 'browsers') ",1,2.50E-06
1344,"('browsers', 'test') ",1,2.50E-06
1345,"('test', 'otherwise') ",1,2.50E-06
1346,"('otherwise', 'cookie') ",1,2.50E-06
1347,"('cookie', 'code') ",1,2.50E-06
1348,"('code', 'gives') ",1,2.50E-06
1349,"('gives', 'name') ",1,2.50E-06
1351,"('<s>', 'chriscavs') ",1,2.50E-06
1352,"('chriscavs', 'could') ",1,2.50E-06
1353,"('could', 'send') ",1,2.50E-06
1354,"('send', 'spam') ",1,2.50E-06
1355,"('spam', 'replies') ",1,2.50E-06
1356,"('replies', 'got') ",1,2.50E-06
1357,"('got', 'tweet') ",1,2.50E-06
1358,"('tweet', 'probably') ",1,2.50E-06
1359,"('probably', 'help') ",1,2.50E-06
1360,"('help', 'though') ",1,2.50E-06
1363,"('yeah', 'raining') ",1,2.50E-06
1364,"('raining', 'gonna') ",1,2.50E-06
1366,"('good', 'cycle') ",1,2.50E-06
1367,"('cycle', '</s>') ",1,2.50E-06
1368,"('<s>', 'shaundiviney') ",1,2.50E-06
1369,"('shaundiviney', 'maybe') ",1,2.50E-06
1370,"('maybe', 'one') ",1,2.50E-06
1371,"('one', 'oasis') ",1,2.50E-06
1372,"('oasis', '</s>') ",1,2.50E-06
1374,"('stephenfry', 'things') ",1,2.50E-06
1375,"('things', 'found') ",1,2.50E-06
1376,"('found', 'better') ",1,2.50E-06
1377,"('better', 'settling') ",1,2.50E-06
1378,"('settling', 'long') ",1,2.50E-06
1380,"('trip', 'wandering') ",1,2.50E-06
1381,"('wandering', 'around') ",1,2.50E-06
1382,"('around', 'london') ",1,2.50E-06
1385,"('happy', 'mood') ",1,2.50E-06
1388,"('believe', 'entire') ",1,2.50E-06
1389,"('entire', 'plane') ",1,2.50E-06
1392,"('people', 'big') ",1,2.50E-06
1393,"('big', 'plane') ",1,2.50E-06
1396,"('people', 'disappeared') ",1,2.50E-06
1397,"('disappeared', 'absolutely') ",1,2.50E-06
1398,"('absolutely', 'screwed') ",1,2.50E-06
1400,"('<s>', 'pinkkpaiige') ",1,2.50E-06
1401,"('pinkkpaiige', 'going') ",1,2.50E-06
1403,"('<s>', 'pooping') ",1,2.50E-06
1404,"('pooping', 'pennsylvania') ",1,2.50E-06
1405,"('pennsylvania', 'rest') ",1,2.50E-06
1406,"('rest', 'stop') ",1,2.50E-06
1407,"('stop', 'hate') ",1,2.50E-06
1408,"('hate', 'using') ",1,2.50E-06
1409,"('using', 'public') ",1,2.50E-06
1411,"('toilets', '</s>') ",1,2.50E-06
1413,"('enjoy', 'doubt') ",1,2.50E-06
1414,"('doubt', 'sold') ",1,2.50E-06
1415,"('sold', 'houston') ",1,2.50E-06
1416,"('houston', '</s>') ",1,2.50E-06
1417,"('<s>', 'ate') ",1,2.50E-06
1418,"('ate', 'much') ",1,2.50E-06
1419,"('much', 'shit') ",1,2.50E-06
1420,"('shit', 'lunch') ",1,2.50E-06
1421,"('lunch', 'feel') ",1,2.50E-06
1424,"('<s>', 'brettkloesel') ",1,2.50E-06
1425,"('brettkloesel', 'yeah') ",1,2.50E-06
1427,"('thanks', 'rude') ",1,2.50E-06
1428,"('rude', 'post') ",1,2.50E-06
1429,"('post', 'see') ",1,2.50E-06
1430,"('see', 'till') ",1,2.50E-06
1431,"('till', 'posted') ",1,2.50E-06
1434,"('one', 'nice') ",1,2.50E-06
1436,"('<s>', 'zate') ",1,2.50E-06
1437,"('zate', 'say') ",1,2.50E-06
1438,"('say', 'technical') ",1,2.50E-06
1439,"('technical', 'people') ",1,2.50E-06
1440,"('people', 'part') ",1,2.50E-06
1441,"('part', 'decision') ",1,2.50E-06
1442,"('decision', 'making') ",1,2.50E-06
1443,"('making', 'process') ",1,2.50E-06
1444,"('process', '</s>') ",1,2.50E-06
1445,"('<s>', 'edlee') ",1,2.50E-06
1446,"('edlee', 'guess') ",1,2.50E-06
1447,"('guess', 'someone') ",1,2.50E-06
1448,"('someone', 'step') ",1,2.50E-06
1449,"('step', 'declare') ",1,2.50E-06
1450,"('declare', 'twitter') ",1,2.50E-06
1451,"('twitter', 'hyped') ",1,2.50E-06
1452,"('hyped', 'certainly') ",1,2.50E-06
1453,"('certainly', 'attracts') ",1,2.50E-06
1454,"('attracts', 'spotlight') ",1,2.50E-06
1455,"('spotlight', '</s>') ",1,2.50E-06
1460,"('poor', 'daughter') ",1,2.50E-06
1461,"('daughter', 'vero') ",1,2.50E-06
1462,"('vero', 'rock') ",1,2.50E-06
1463,"('rock', 'festival') ",1,2.50E-06
1464,"('festival', 'weekend') ",1,2.50E-06
1465,"('weekend', 'hope') ",1,2.50E-06
1466,"('hope', 'drown') ",1,2.50E-06
1467,"('drown', 'get') ",1,2.50E-06
1468,"('get', 'cold') ",1,2.50E-06
1471,"('early', 'going') ",1,2.50E-06
1472,"('going', 'campening') ",1,2.50E-06
1473,"('campening', '</s>') ",1,2.50E-06
1479,"('see', 'maxwell') ",1,2.50E-06
1480,"('maxwell', 'concert') ",1,2.50E-06
1481,"('concert', 'tickets') ",1,2.50E-06
1482,"('tickets', 'mad') ",1,2.50E-06
1483,"('mad', 'expensive') ",1,2.50E-06
1484,"('expensive', 'tho') ",1,2.50E-06
1486,"('<s>', 'laurenbotzspons') ",1,2.50E-06
1487,"('laurenbotzspons', 'wish') ",1,2.50E-06
1488,"('wish', 'knew') ",1,2.50E-06
1489,"('knew', 'life') ",1,2.50E-06
1490,"('life', 'redic') ",1,2.50E-06
1491,"('redic', '</s>') ",1,2.50E-06
1494,"('home', 'work') ",1,2.50E-06
1495,"('work', 'thinks') ",1,2.50E-06
1496,"('thinks', 'sad') ",1,2.50E-06
1497,"('sad', 'missing') ",1,2.50E-06
1498,"('missing', 'found') ",1,2.50E-06
1499,"('found', 'yarra') ",1,2.50E-06
1500,"('yarra', 'poor') ",1,2.50E-06
1501,"('poor', 'family') ",1,2.50E-06
1504,"('tommcfly', 'dougiemcfly') ",1,2.50E-06
1505,"('dougiemcfly', 'dannymcfly') ",1,2.50E-06
1506,"('dannymcfly', 'mcflyharry') ",1,2.50E-06
1507,"('mcflyharry', 'philippines') ",1,2.50E-06
1508,"('philippines', 'needs') ",1,2.50E-06
1509,"('needs', 'please') ",1,2.50E-06
1510,"('please', 'come') ",1,2.50E-06
1511,"('come', 'mcflyinmanila') ",1,2.50E-06
1514,"('mcflyinmanila', '</s>') ",1,2.50E-06
1515,"('<s>', 'selling') ",1,2.50E-06
1516,"('selling', 'artwork') ",1,2.50E-06
1517,"('artwork', 'risk') ",1,2.50E-06
1518,"('risk', 'game') ",1,2.50E-06
1519,"('game', 'boys') ",1,2.50E-06
1520,"('boys', 'startrek') ",1,2.50E-06
1521,"('startrek', 'needed') ",1,2.50E-06
1522,"('needed', 'good') ",1,2.50E-06
1526,"('ready', 'bed') ",1,2.50E-06
1527,"('bed', 'madi') ",1,2.50E-06
1528,"('madi', 'much') ",1,2.50E-06
1531,"('donniewahlberg', 'blessing') ",1,2.50E-06
1532,"('blessing', 'especially') ",1,2.50E-06
1533,"('especially', 'meeting') ",1,2.50E-06
1534,"('meeting', 'pittsburgh') ",1,2.50E-06
1535,"('pittsburgh', 'best') ",1,2.50E-06
1536,"('best', 'nights') ",1,2.50E-06
1537,"('nights', 'life') ",1,2.50E-06
1538,"('life', 'honor') ",1,2.50E-06
1539,"('honor', 'meeting') ",1,2.50E-06
1541,"('<s>', 'softandpoofyone') ",1,2.50E-06
1542,"('softandpoofyone', 'beofre') ",1,2.50E-06
1543,"('beofre', 'get') ",1,2.50E-06
1547,"('<s>', 'thas') ",1,2.50E-06
1548,"('thas', 'talks') ",1,2.50E-06
1549,"('talks', 'homies') ",1,2.50E-06
1550,"('homies', 'behind') ",1,2.50E-06
1551,"('behind', 'back') ",1,2.50E-06
1552,"('back', 'always') ",1,2.50E-06
1553,"('always', 'ery') ",1,2.50E-06
1554,"('ery', 'location') ",1,2.50E-06
1555,"('location', 'thas') ",1,2.50E-06
1556,"('thas', 'gotta') ",1,2.50E-06
1559,"('<s>', 'realkidpoker') ",1,2.50E-06
1560,"('realkidpoker', 'wolverine') ",1,2.50E-06
1561,"('wolverine', 'know') ",1,2.50E-06
1562,"('know', 'never') ",1,2.50E-06
1564,"('gonna', 'receive') ",1,2.50E-06
1565,"('receive', 'twitter') ",1,2.50E-06
1566,"('twitter', 'reply') ",1,2.50E-06
1567,"('reply', 'get') ",1,2.50E-06
1569,"('meet', 'vegas') ",1,2.50E-06
1570,"('vegas', 'trip') ",1,2.50E-06
1571,"('trip', 'year') ",1,2.50E-06
1573,"('<s>', 'twishmay') ",1,2.50E-06
1574,"('twishmay', 'working') ",1,2.50E-06
1575,"('working', 'something') ",1,2.50E-06
1576,"('something', 'office') ",1,2.50E-06
1577,"('office', 'cool') ",1,2.50E-06
1579,"('<s>', 'therounddiet') ",1,2.50E-06
1580,"('therounddiet', 'hey') ",1,2.50E-06
1583,"('idea', 'round') ",1,2.50E-06
1584,"('round', 'diet') ",1,2.50E-06
1585,"('diet', 'books') ",1,2.50E-06
1586,"('books', 'amazon') ",1,2.50E-06
1587,"('amazon', 'yet') ",1,2.50E-06
1589,"('<s>', 'romaineami') ",1,2.50E-06
1590,"('romaineami', 'know') ",1,2.50E-06
1591,"('know', 'love') ",1,2.50E-06
1592,"('love', 'havin') ",1,2.50E-06
1593,"('havin', 'two') ",1,2.50E-06
1595,"('different', 'convos') ",1,2.50E-06
1596,"('convos', 'two') ",1,2.50E-06
1598,"('different', 'places') ",1,2.50E-06
1599,"('places', 'next') ",1,2.50E-06
1600,"('next', 'diff') ",1,2.50E-06
1601,"('diff', 'convo') ",1,2.50E-06
1602,"('convo', 'myspace') ",1,2.50E-06
1603,"('myspace', 'lol') ",1,2.50E-06
1605,"('<s>', 'green') ",1,2.50E-06
1606,"('green', 'day') ",1,2.50E-06
1607,"('day', 'livelavalive') ",1,2.50E-06
1608,"('livelavalive', 'new') ",1,2.50E-06
1609,"('new', 'idols') ",1,2.50E-06
1610,"('idols', 'sorry') ",1,2.50E-06
1611,"('sorry', 'lacey') ",1,2.50E-06
1612,"('lacey', 'awesome') ",1,2.50E-06
1613,"('awesome', 'voice') ",1,2.50E-06
1614,"('voice', 'cannot') ",1,2.50E-06
1616,"('compare', 'hope') ",1,2.50E-06
1617,"('hope', 'settle') ",1,2.50E-06
1618,"('settle', 'number') ",1,2.50E-06
1619,"('number', 'three') ",1,2.50E-06
1620,"('three', '</s>') ",1,2.50E-06
1621,"('<s>', 'rayamartin') ",1,2.50E-06
1622,"('rayamartin', 'ang') ",1,2.50E-06
1623,"('ang', 'gandaaa') ",1,2.50E-06
1624,"('gandaaa', 'gusto') ",1,2.50E-06
1625,"('gusto', 'rin') ",1,2.50E-06
1626,"('rin', 'fresh') ",1,2.50E-06
1627,"('fresh', 'croissant') ",1,2.50E-06
1628,"('croissant', 'mmm') ",1,2.50E-06
1630,"('<s>', 'joenid') ",1,2.50E-06
1631,"('joenid', 'spreading') ",1,2.50E-06
1632,"('spreading', 'love') ",1,2.50E-06
1633,"('love', 'waves') ",1,2.50E-06
1634,"('waves', '</s>') ",1,2.50E-06
1636,"('wow', 'night') ",1,2.50E-06
1637,"('night', 'lss') ",1,2.50E-06
1638,"('lss', 'slightly') ",1,2.50E-06
1639,"('slightly', 'inebriated') ",1,2.50E-06
1640,"('inebriated', 'south') ",1,2.50E-06
1641,"('south', 'beach') ",1,2.50E-06
1642,"('beach', 'priceless') ",1,2.50E-06
1643,"('priceless', '</s>') ",1,2.50E-06
1645,"('excited', 'leaving') ",1,2.50E-06
1646,"('leaving', 'alton') ",1,2.50E-06
1647,"('alton', 'towers') ",1,2.50E-06
1648,"('towers', 'hours') ",1,2.50E-06
1650,"('<s>', 'affan') ",1,2.50E-06
1651,"('affan', 'freaking') ",1,2.50E-06
1652,"('freaking', 'pandora') ",1,2.50E-06
1653,"('pandora', 'app') ",1,2.50E-06
1654,"('app', 'last') ",1,2.50E-06
1655,"('last', 'imeem') ",1,2.50E-06
1656,"('imeem', 'pandora') ",1,2.50E-06
1657,"('pandora', '</s>') ",1,2.50E-06
1658,"('<s>', 'georgia') ",1,2.50E-06
1659,"('georgia', 'theatre') ",1,2.50E-06
1660,"('theatre', 'badly') ",1,2.50E-06
1661,"('badly', 'burned') ",1,2.50E-06
1662,"('burned', 'lots') ",1,2.50E-06
1663,"('lots', 'smoke') ",1,2.50E-06
1664,"('smoke', 'lots') ",1,2.50E-06
1665,"('lots', 'street') ",1,2.50E-06
1666,"('street', 'lights') ",1,2.50E-06
1667,"('lights', '</s>') ",1,2.50E-06
1668,"('<s>', 'mahika') ",1,2.50E-06
1669,"('mahika', 'link') ",1,2.50E-06
1670,"('link', 'wanna') ",1,2.50E-06
1671,"('wanna', 'take') ",1,2.50E-06
1672,"('take', 'look') ",1,2.50E-06
1673,"('look', 'bookmark') ",1,2.50E-06
1674,"('bookmark', 'would') ",1,2.50E-06
1676,"('make', 'lot') ",1,2.50E-06
1677,"('lot', 'easier') ",1,2.50E-06
1678,"('easier', 'brain') ",1,2.50E-06
1679,"('brain', 'hurts') ",1,2.50E-06
1684,"('gotta', 'house') ",1,2.50E-06
1685,"('house', 'chores') ",1,2.50E-06
1686,"('chores', 'amp') ",1,2.50E-06
1689,"('ready', 'andrea') ",1,2.50E-06
1690,"('andrea', 'bocelli') ",1,2.50E-06
1691,"('bocelli', 'show') ",1,2.50E-06
1693,"('tonight', 'hollywood') ",1,2.50E-06
1694,"('hollywood', 'bowl') ",1,2.50E-06
1695,"('bowl', '</s>') ",1,2.50E-06
1696,"('<s>', 'calvinharris') ",1,2.50E-06
1697,"('calvinharris', 'find') ",1,2.50E-06
1698,"('find', 'cuppa') ",1,2.50E-06
1699,"('cuppa', 'hot') ",1,2.50E-06
1700,"('hot', 'water') ",1,2.50E-06
1701,"('water', 'helps') ",1,2.50E-06
1702,"('helps', 'loogies') ",1,2.50E-06
1703,"('loogies', 'know') ",1,2.50E-06
1704,"('know', 'somethings') ",1,2.50E-06
1705,"('somethings', 'better') ",1,2.50E-06
1706,"('better', 'enjoy') ",1,2.50E-06
1707,"('enjoy', 'dooobai') ",1,2.50E-06
1708,"('dooobai', '</s>') ",1,2.50E-06
1709,"('<s>', 'jazzyfizza') ",1,2.50E-06
1710,"('jazzyfizza', 'course') ",1,2.50E-06
1711,"('course', 'smash') ",1,2.50E-06
1712,"('smash', '</s>') ",1,2.50E-06
1715,"('back', 'seeing') ",1,2.50E-06
1716,"('seeing', 'nin') ",1,2.50E-06
1717,"('nin', 'want') ",1,2.50E-06
1718,"('want', 'upload') ",1,2.50E-06
1719,"('upload', 'fav') ",1,2.50E-06
1720,"('fav', 'song') ",1,2.50E-06
1721,"('song', 'night') ",1,2.50E-06
1722,"('night', 'show') ",1,2.50E-06
1724,"('<s>', 'chrisworthy') ",1,2.50E-06
1725,"('chrisworthy', 'got') ",1,2.50E-06
1726,"('got', 'word') ",1,2.50E-06
1727,"('word', 'grand') ",1,2.50E-06
1728,"('grand', 'opening') ",1,2.50E-06
1729,"('opening', 'postponed') ",1,2.50E-06
1730,"('postponed', 'credit') ",1,2.50E-06
1731,"('credit', 'card') ",1,2.50E-06
1732,"('card', 'machine') ",1,2.50E-06
1733,"('machine', 'arrive') ",1,2.50E-06
1734,"('arrive', '</s>') ",1,2.50E-06
1735,"('<s>', 'kevridesthecab') ",1,2.50E-06
1736,"('kevridesthecab', 'stuck') ",1,2.50E-06
1737,"('stuck', 'rin') ",1,2.50E-06
1738,"('rin', 'akin') ",1,2.50E-06
1739,"('akin', 'yung') ",1,2.50E-06
1740,"('yung', 'song') ",1,2.50E-06
1742,"('<s>', 'dsbabygirl') ",1,2.50E-06
1743,"('dsbabygirl', 'hey') ",1,2.50E-06
1744,"('hey', 'grl') ",1,2.50E-06
1745,"('grl', 'found') ",1,2.50E-06
1746,"('found', 'like') ",1,2.50E-06
1747,"('like', 'hehe') ",1,2.50E-06
1748,"('hehe', 'lol') ",1,2.50E-06
1751,"('could', 'sat') ",1,2.50E-06
1752,"('sat', 'late') ",1,2.50E-06
1753,"('late', 'buy') ",1,2.50E-06
1754,"('buy', 'tix') ",1,2.50E-06
1755,"('tix', 'lol') ",1,2.50E-06
1756,"('lol', 'awww') ",1,2.50E-06
1757,"('awww', 'cant') ",1,2.50E-06
1761,"('followers', 'going') ",1,2.50E-06
1762,"('going', 'help') ",1,2.50E-06
1765,"('think', 'clowns') ",1,2.50E-06
1766,"('clowns', 'far') ",1,2.50E-06
1767,"('far', 'badly') ",1,2.50E-06
1768,"('badly', 'decomposed') ",1,2.50E-06
1769,"('decomposed', 'funny') ",1,2.50E-06
1770,"('funny', 'scary') ",1,2.50E-06
1772,"('<s>', 'allergist') ",1,2.50E-06
1773,"('allergist', 'aww') ",1,2.50E-06
1774,"('aww', 'jealous') ",1,2.50E-06
1775,"('jealous', 'sushi') ",1,2.50E-06
1776,"('sushi', 'roxxors') ",1,2.50E-06
1777,"('roxxors', 'piece') ",1,2.50E-06
1778,"('piece', 'salmon') ",1,2.50E-06
1779,"('salmon', '</s>') ",1,2.50E-06
1781,"('mom', 'appalled') ",1,2.50E-06
1782,"('appalled', 'told') ",1,2.50E-06
1783,"('told', 'ate') ",1,2.50E-06
1784,"('ate', 'spam') ",1,2.50E-06
1785,"('spam', 'tasted') ",1,2.50E-06
1786,"('tasted', 'really') ",1,2.50E-06
1790,"('probably', 'getting') ",1,2.50E-06
1791,"('getting', 'virginia') ",1,2.50E-06
1792,"('virginia', 'next') ",1,2.50E-06
1794,"('<s>', 'johnpapa') ",1,2.50E-06
1795,"('johnpapa', 'friday') ",1,2.50E-06
1796,"('friday', 'already') ",1,2.50E-06
1797,"('already', 'got') ",1,2.50E-06
1798,"('got', 'fine') ",1,2.50E-06
1799,"('fine', 'china') ",1,2.50E-06
1800,"('china', 'want') ",1,2.50E-06
1803,"('want', 'still') ",1,2.50E-06
1808,"('bed', 'soooo') ",1,2.50E-06
1810,"('tired', 'ugh') ",1,2.50E-06
1811,"('ugh', 'sure') ",1,2.50E-06
1812,"('sure', 'tomorrow') ",1,2.50E-06
1814,"('<s>', 'writeplayrepeat') ",1,2.50E-06
1815,"('writeplayrepeat', 'probably') ",1,2.50E-06
1816,"('probably', 'wont') ",1,2.50E-06
1817,"('wont', 'make') ",1,2.50E-06
